44932,Прочие расходы (доставка корзинок),20100032512544832060,1258800,44ee4bf9-2db4-4710-b822-d85c29fd2e1d,GOODS,783bdfdb-ff79-455a-9aec-402c2537611c,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,,,{},2024-04-15 06:30:50.880723+00,2,,,,,1
44930,Подарочный корзинка средний ,20100032512544832058,1258798,0060e2d3-62d0-4b0d-8a64-a7aeb7935bd5,GOODS,cfeb2d09-2f0f-4b1f-8f77-80ad11627eea,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,,,{},2024-04-15 06:30:50.871325+00,2,,,,,1
40468,Газовая горелка 3-х фазовая ,20100032512544831579,1257422,24a02972-70b4-41d2-9263-2b620e18f5a5,GOODS,d89b20af-8087-4896-b6bc-84c477de5be4,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,,,{},2024-04-15 06:30:16.786513+00,2,,,,,1
7781,Угол строительный 90 градусов,16273,1254615,adfd34ed-299e-49fa-8149-e55a8018f3c2,GOODS,75c428e8-315d-4ba2-8cf1-02efc7a3f5f5,шт,,,,,2024-04-28 20:20:33.960526+00,1,,,,,1
44264,Тележка 4х полочный,инв 326574,1256138,6fee5041-da7a-412d-9556-38aa84d0a502,GOODS,131c8845-dd8f-41b4-829e-4b28c3c6d7eb,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,,,{},2024-04-28 20:20:21.516505+00,2,,,,,0
7983,Фломастер (маркер) ,12298,1250180,582a1e2d-8e53-4091-a57a-95bc199e5178,GOODS,8ce72852-9251-44b0-9f90-06577a59e0f2,шт,,,,,2024-04-15 06:30:34.368742+00,2,,,,,1
44860,Пистолет для пены ,20072,1258710,54511b98-c884-4dde-8803-27ce70fc46e4,GOODS,75c428e8-315d-4ba2-8cf1-02efc7a3f5f5,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,,,{},2024-04-28 20:20:31.924812+00,1,,,,,1
3456,Люстра квадратная золотистая ,2011263,3692,56f097a0-584c-4cfc-adea-a553dddebe67,GOODS,dfbb7c11-d02d-42d8-a630-5604d67f7719,шт,,,,,2024-04-28 20:20:20.625704+00,2,,,,,1
7526,Торк диспенсер для полотенец ZZ макси белый,11607,1250087,4a93c052-a134-4b89-aab6-545d2010a1a1,GOODS,f7b44e02-4769-485b-b58a-1209f1c59c37,шт,,,,,2024-04-15 20:20:37.004524+00,2,,,,,1
43276,Сито металлическое 26 см,20100032512544831183,1256846,376f6cd2-9da7-4faa-994c-a3253c3ce7ea,GOODS,cfeb2d09-2f0f-4b1f-8f77-80ad11627eea,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,,,{},2024-04-15 06:30:49.467439+00,2,,,,,1
2592,"Контейнер '"Sahia'" с крышкой пластмассовый для торта большая № 2 08.11.22",20100032510706,1250100,d4c5eca2-7042-4a71-b613-be7e3e897362,GOODS,492f51c1-ea57-4f4f-8cab-b6cea787d068,шт,,,,,2024-04-15 06:30:21.779139+00,2,,,,,1
21,2835/120 IP20 6000k ,17396,1248480,d04e40f1-1442-4e2b-b2f4-c24c72de6cb1,GOODS,87006c5e-f058-456f-a57f-b1247cc1a0fd,шт,53000,1749000,33,{4aafb5af-66c3-4419-af2d-72897f652019},2024-04-28 20:20:39.599194+00,1,,,,,1
170,Автомат электрический 3/125А,17415,1251505,40a09775-3b33-4b64-be69-d63022db7e6a,GOODS,87006c5e-f058-456f-a57f-b1247cc1a0fd,шт,104000,312000,3,{4aafb5af-66c3-4419-af2d-72897f652019},2024-04-28 20:20:39.842999+00,1,,,,,1
154,Автомат электрический 1/125А,17399,1251509,b1dd2398-5670-4375-aa82-995f5e69dcb0,GOODS,87006c5e-f058-456f-a57f-b1247cc1a0fd,шт,,,,,2024-04-28 20:20:20.960301+00,1,,,,,1
42406,Подставка для топпер,инв744,1252947,3afdce62-cb18-47e1-a4db-8d5b98cbf061,GOODS,b987458b-a44f-499b-ab91-846f4aa224b7,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,81465.45152542372,4806461.64,59,{},2024-04-28 20:20:41.441082+00,2,10,20,,48,1
41238,"CID3-5 соединительный  кабель, прямой разъём М12х1, 3-х проводный для цепей",20100032512544831050,1256613,c2350b40-60f2-4240-befd-683c40041bbb,GOODS,bfcb34ab-9f60-4a6a-a2c2-584c165681eb,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,,,{},2024-04-15 06:30:33.503264+00,2,,,,,1
44937,Шайба М 4,20100032512544832065,1258833,d4f50c66-d325-4878-8633-44400e5eaa10,GOODS,75c428e8-315d-4ba2-8cf1-02efc7a3f5f5,7ba81c3a-8de5-8f9d-fb9f-e39efcbc57cc,0,,,{},2024-04-28 20:20:37.03502+00,1,,,,,1
44995,"Нож '"Gutlery'" ручка коричневая ",20100032512544832111,1258925,15b85382-2096-450f-b553-cf9a709f7ba9,GOODS,cfeb2d09-2f0f-4b1f-8f77-80ad11627eea,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,,,{},2024-04-15 06:30:51.104129+00,2,,,,,1
44862,Крепежный набор для 19'',20100032512544831997,1258712,b3ec8bb3-a994-4ee6-b44e-65b6411d42aa,GOODS,203a26b5-a458-4c45-b85d-ad961b5345f2,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,,,{},2024-04-15 20:20:55.165744+00,2,,,,,1
43251,Комплект поршневых колец для Labo,20100032512544831041,1256603,8a9b875d-03a5-4b6a-8c6e-044c5be3d227,GOODS,b6799930-34e3-42f4-9eb2-2fc5ae35e704,b084ead3-48c3-41a4-a1d9-c082f333bfa2,0,,,{},2024-04-15 06:30:49.357904+00,2,,,,,1
44936,Болт М 3х20,20100032512544832064,1258832,61128cb6-4836-4bac-83df-252e6eeace0a,GOODS,75c428e8-315d-4ba2-8cf1-02efc7a3f5f5,7ba81c3a-8de5-8f9d-fb9f-e39efcbc57cc,0,,,{},2024-04-28 20:20:37.030608+00,1,,,,,1
44991,"Мусат, точилка для ножей",20100032512544832107,1258921,3c6070e7-4b32-4a09-80d4-8a887c9ecf89,GOODS,cfeb2d09-2f0f-4b1f-8f77-80ad11627eea,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,,,{},2024-04-15 06:30:51.071319+00,2,,,,,1
44676,Салатбар (0….+10) (нержавейка),инв658743,1256126,9e49a3a3-7ebb-4b04-b302-c703d4eacfb6,GOODS,131c8845-dd8f-41b4-829e-4b28c3c6d7eb,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,5490000,,,{},2024-04-28 20:20:36.592027+00,2,,,,,0
44962,Профиль У 100/50 (045),20093,1258870,f3403c61-3fb6-4047-80da-10e2123ad112,GOODS,75c428e8-315d-4ba2-8cf1-02efc7a3f5f5,f217232b-5e15-4153-a30f-f1fe94bb0cf6,0,,,{},2024-04-28 20:20:37.099003+00,1,,,,,1
3178,Лед ланпа Е14 16w 3000к Жўхори,17683,1253798,9dd4efb4-d712-4f58-ab18-4e47cf0e4e8a,GOODS,87006c5e-f058-456f-a57f-b1247cc1a0fd,шт,15312.5,505312.5,33,{4aafb5af-66c3-4419-af2d-72897f652019},2024-04-28 20:20:38.788545+00,1,,,,,1
2366,Клипса Ø 50 (стальная),16578,1254287,6b7568fc-52a2-4db6-bf2c-260feb077190,GOODS,f5f89885-1f09-4f9a-b83d-05c9ebb2cc57,шт,0,0,26,{4aafb5af-66c3-4419-af2d-72897f652019},2024-04-28 20:20:38.668297+00,1,,,,,1
44940,Лобовой ISUZU 5 тонна,20100032512544832067,1258836,11859ae4-8602-4b64-a848-fb08765d89e7,GOODS,b6799930-34e3-42f4-9eb2-2fc5ae35e704,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,,,{},2024-04-15 06:30:51.165642+00,2,,,,,1
2357,Клипса Ø 16,16569,13203,54a63128-e688-40d5-9c71-a4ed0bc2f235,GOODS,f5f89885-1f09-4f9a-b83d-05c9ebb2cc57,шт,,,,,2024-04-28 20:20:20.799471+00,1,,,,,1
44205,Детская игрушка мячик,инв4579651,1257623,4ec74189-730c-4a43-b9c4-e0df8c39d5f6,GOODS,b987458b-a44f-499b-ab91-846f4aa224b7,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,90000,,,{},2024-04-28 20:20:20.254689+00,2,,,,,0
44306,Граната сувениры,инв4658754,1257660,9318ce88-95eb-410c-b598-7b8d5223b6e5,GOODS,b987458b-a44f-499b-ab91-846f4aa224b7,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,25000,,,{},2024-04-28 20:20:22.96648+00,2,,,,,0
44437,Монитор для компютера,инв 4514,1256462,a94ec4f8-f4f8-48bb-ad8d-3cdceb928f09,GOODS,d75beeb7-0b9a-4150-b077-a7e44aef2c5e,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,,,{},2024-04-28 20:20:30.635445+00,2,,,,,0
94,POE switch,04886,11877,477a2571-17f4-405d-8220-fa8d5c5237ce,GOODS,203a26b5-a458-4c45-b85d-ad961b5345f2,шт,,,,,2024-04-15 20:20:34.225981+00,2,,,,,1
44204,Ложка большая,инв655,1253126,6c9465a4-cb55-47a6-b689-6ecbc5d2525b,GOODS,b987458b-a44f-499b-ab91-846f4aa224b7,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,25000,,,{},2024-04-28 20:20:20.213559+00,2,,,,24,0
44612,Моноблок (MOOH),инв02102,1257506,5d227a85-ac1b-49c6-a4d8-d95721210a8b,GOODS,d75beeb7-0b9a-4150-b077-a7e44aef2c5e,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,,,{},2024-04-28 20:20:35.874447+00,2,,,,,0
6556,Стиратель Дэли,04936,1247817,96f63b7f-4478-457d-a5e5-d1e9d9a5bdcc,GOODS,e0f0ec34-9581-4446-b668-63d886489158,шт,,,,,2024-04-15 20:20:45.335234+00,2,,,,,1
44206,Клавиатура ,инв142,1255017,5f6211b3-f8c2-4fa1-bafd-6d6c97d0c41a,GOODS,d75beeb7-0b9a-4150-b077-a7e44aef2c5e,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,200000,,,{},2024-04-28 20:20:20.263733+00,2,,,,,0
3245,Лимонадница ,10197,11527,99449b76-7e2d-4152-8173-36096691ccce,GOODS,75d14cda-3f2b-4d0e-936b-6f2b4db9afe6,шт,,,,,2024-04-15 20:20:19.42917+00,2,,,,22,1
6182,Скребок для мытья окон с резиновой насадкой 35см,11546,1249939,f332b798-8a18-46d5-9fcd-3dcb485db19c,GOODS,f7b44e02-4769-485b-b58a-1209f1c59c37,шт,,,,,2024-04-15 20:20:37.039805+00,2,,,,,1
41801,Sanga Anker 6334 M8,30277,1255440,923b1fdc-8271-4bf7-80f9-6fc0d4e77ae8,GOODS,75c428e8-315d-4ba2-8cf1-02efc7a3f5f5,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,,,{},2024-04-28 20:20:33.837768+00,1,,,,,1
40593,Эмульсия MARSHALL 70GY72/025,16426,10741,3882fc1a-d705-4519-921a-8f11e6cb0510,GOODS,75c428e8-315d-4ba2-8cf1-02efc7a3f5f5,7ba81c3a-8de5-8f9d-fb9f-e39efcbc57cc,0,,,{},2024-04-28 20:20:28.959597+00,1,,,,,1
44473,Варонка железная ,инв 2024,1256494,657018f0-e0f0-4e6d-b897-7431910624a8,GOODS,b987458b-a44f-499b-ab91-846f4aa224b7,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,,,{},2024-04-28 20:20:32.280632+00,2,,,,,0
5070,Порошок для снятия кофейных масел (900гр),11375,1246018,9c17cb1d-6400-4db8-a56b-0a07ab04e8c3,GOODS,f7b44e02-4769-485b-b58a-1209f1c59c37,шт,,,,,2024-04-15 20:20:22.06731+00,2,,,,,1
40501,Шпатель Алимин 10 см ширина,16345,1253399,a91771aa-fd2b-40d6-b04a-ecb5e5ca4710,GOODS,75c428e8-315d-4ba2-8cf1-02efc7a3f5f5,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,,,{},2024-04-28 20:20:28.372496+00,1,,,,,1
44228,Фен для сушки волос,инв 824,1248777,5ec66724-6796-4df5-9f69-73e0b9d8de79,GOODS,b987458b-a44f-499b-ab91-846f4aa224b7,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,,,{},2024-04-28 20:20:20.540926+00,2,,,,,0
1904,Кабель АВВГ 4х120,17522,10428,c4bd8b7c-5d07-47a0-a11b-115d39ec7fb4,GOODS,87006c5e-f058-456f-a57f-b1247cc1a0fd,м,,,,,2024-04-28 20:20:20.812767+00,1,,,,,1
5286,Прочие расходы (Доставка алкотестора),13651,1253079,e1fc814c-8fdf-450a-91ec-35d2e8976904,GOODS,783bdfdb-ff79-455a-9aec-402c2537611c,шт,,,,,2024-04-15 06:30:34.359813+00,2,,,,,1
7320,"Тележка для морозил камери, 2 пол с боку сетка 1000х786х18",12784,1248906,36d237f5-5d86-45d8-936b-3bf5bec0ff3b,GOODS,a45bbf03-d8bb-44c2-96cb-f0ecbe16e921,шт,,,,,2024-04-15 06:30:22.050214+00,2,,,,,1
44226,Этажерка для документов ,инв871,1253352,581ea377-4ff9-4f85-bf3c-1c9cfb81add7,GOODS,b987458b-a44f-499b-ab91-846f4aa224b7,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,115000,,,{},2024-04-28 20:20:20.532041+00,2,,,,,0
44229,Стол квадратная железная ,инв 57,1253277,101a290c-522e-4211-97d3-51a59a330966,GOODS,2750cc67-d91d-4e3d-9da1-a0efe6067d37,cd19b5ea-1b32-a6e5-1df7-5d2784a0549a,0,0,7,{},2024-04-28 20:20:20.610304+00,2,,,,,0
